primary,name,do_id,kegg_id,pharmgkb_id,mesh_id,umls_cui,icd_10,icd_9,omim_id,iDISK_id
DOID:0050224,obsolete helicobacter heilmannii infectious disease,DOID:0050224,,,,,,,,
DOID:0050225,obsolete histoplasma capsulatum gastritis,DOID:0050225,,,,,,,,
DOID:0050226,obsolete morganella morganii intestinal infectious disease,DOID:0050226,,,,,,,,
DOID:0050227,obsolete vibrio cholerae o139 cholera,DOID:0050227,,,,,,,,
DOID:0050228,obsolete amebic dysentery,DOID:0050228,,,,,,,,
DOID:0050229,obsolete escherichia coli dysentery,DOID:0050229,,,,,,,,
DOID:0050230,obsolete intestinal capillariasis,DOID:0050230,,,,,,,,
DOID:0050231,obsolete hepatic capillariasis,DOID:0050231,,,,,,,,
DOID:0050232,obsolete pulmonary capillariasis,DOID:0050232,,,,,,,,
DOID:0050233,obsolete balamuthia mandrillaris infectious disease,DOID:0050233,,,,,,,,
DOID:0050234,obsolete acanthamoeba infectious disease,DOID:0050234,,,,,,,,
DOID:0050235,obsolete alveolata infectious disease,DOID:0050235,,,,,,,,
DOID:0050236,obsolete heterolobosea infectious disease,DOID:0050236,,,,,,,,
DOID:0050237,obsolete euglenozoa infectious disease,DOID:0050237,,,,,,,,
DOID:0050238,obsolete parabasalia infectious disease,DOID:0050238,,,,,,,,
DOID:0050239,obsolete fornicata infectious disease,DOID:0050239,,,,,,,,
DOID:0050240,obsolete trichomonadida infectious disease,DOID:0050240,,,,,,,,
DOID:0050241,obsolete tritrichomonadida infectious disease,DOID:0050241,,,,,,,,
DOID:0050242,primary amebic meningoencephalitis,DOID:0050242,,,,C0300934,,,,
DOID:2789,parasitic protozoa infectious disease,DOID:2789,,PA166048885,D011528,C0033740,B64,,,
DOID:0050243,obsolete apicomplexa infectious disease,DOID:0050243,,,,,,,,
DOID:0050244,obsolete coccidia infectious disease,DOID:0050244,,,,,,,,
DOID:0050245,obsolete aconoidasida infectious disease,DOID:0050245,,,,,,,,
DOID:0050246,granulomatous amebic encephalitis,DOID:0050246,,,,C0338428,,,,
DOID:0050247,obsolete parasitic stramenopiles infectious disease,DOID:0050247,,,,,,,,
DOID:0050249,obsolete brugia timori filariasis,DOID:0050249,,,,,,,,
DOID:0050250,philophthalmiasis,DOID:0050250,,,,,,,,
DOID:883,parasitic helminthiasis infectious disease,DOID:883,,PA165108887,D006373,C0018889,B83.9,120-129.99,,
DOID:0050251,coenurosis,DOID:0050251,,,,C0009225,,,,
DOID:0050252,obsolete dipylidium caninum infectious disease,DOID:0050252,,,,,,,,
DOID:0050253,mesocestoidiasis,DOID:0050253,,,,,,,,
DOID:0050254,acanthocephaliasis,DOID:0050254,,,,C1385938,,,,
DOID:0050255,obsolete uncinaria stenocephala infectious disease,DOID:0050255,,,,,,,,
DOID:0050256,angiostrongyliasis,DOID:0050256,H02403,,C536369,C0392662,,,,
DOID:0050257,obsolete angiostrongylus cantonensis infectious disease,DOID:0050257,,,,,,,,
DOID:0050258,obsolete angiostrongylus costaricensis infectious disease,DOID:0050258,,,,,,,,
DOID:0050259,baylisascariasis,DOID:0050259,,,,C0277150,,,,
DOID:0050260,dioctophymiasis,DOID:0050260,,,,,,,,
DOID:0050261,thelaziasis,DOID:0050261,,,,C0344058,,,,
DOID:0050262,obsolete acoelomata infectious disease,DOID:0050262,,,,,,,,
DOID:0050263,obsolete pseudocoelomata infectious disease,DOID:0050263,,,,,,,,
DOID:0050264,obsolete acanthocephala infectious disease,DOID:0050264,,,,,,,,
DOID:0050265,obsolete tick paralysis,DOID:0050265,,,,,,,,
DOID:0050266,tungiasis,DOID:0050266,H01179,,D058285,C0277356,,,,
DOID:4110,parasitic ectoparasitic infectious disease,DOID:4110,,,D004478,C0013578,,,,
DOID:0050267,obsolete ancylostoma caninum ancylostomiasis,DOID:0050267,,,,,,,,
DOID:0050268,ophthalmomyiasis,DOID:0050268,,,,C0027034,,,,
DOID:11080,myiasis,DOID:11080,H01178,,D009198,C0027030,B87,134.0,,
DOID:0050269,trichomonas vaginalis trichomoniasis,DOID:0050269,,PA165108369,D014247,C0040928,A59.00,,,
DOID:1947,trichomoniasis,DOID:1947,H00812,PA165108663,D014245,C0040921,A59,131,,DC0481074
DOID:0050270,trichomonas tenax trichomoniasis,DOID:0050270,,,,,,,,
DOID:0050271,obsolete cutaneous ascomycota mycosis,DOID:0050271,,,,,,,,
DOID:0050272,obsolete cutaneous basidiomycota mycosis,DOID:0050272,,,,,,,,
DOID:0050273,obsolete neoscytalidium dimidiatum infectious disease,DOID:0050273,,,,,,,,
DOID:0050274,obsolete scopulariopsis infectious disease,DOID:0050274,,,,,,,,
DOID:0050275,obsolete onychomycosis,DOID:0050275,,,,,,,,
DOID:0050276,obsolete subcutaneous ascomycota mycosis,DOID:0050276,,,,,,,,
DOID:0050277,obsolete subcutaneous fungi incertae sedis mycosis,DOID:0050277,,,,,,,,
DOID:0050278,basidiobolomycosis,DOID:0050278,,,,C0343965,,,,
DOID:0050279,conidiobolomycosis,DOID:0050279,,,,C0276712,,,,
DOID:0050280,obsolete superficial ascomycota mycosis,DOID:0050280,,,,,,,,
DOID:0050281,obsolete superficial basidiomycota mycosis,DOID:0050281,,,,,,,,
DOID:0050282,obsolete primary systemic ascomycota mycosis,DOID:0050282,,,,,,,,
DOID:0050283,obsolete stachybotrys infectious disease,DOID:0050283,,,,,,,,
DOID:0050284,obsolete opportunistic ascomycota mycosis,DOID:0050284,,,,,,,,
DOID:0050285,obsolete opportunistic basidiomycota mycosis,DOID:0050285,,,,,,,,
DOID:0050286,obsolete opportunistic fungi incertae sedis mycosis,DOID:0050286,,,,,,,,
DOID:0050287,obsolete opportunistic microsporidia mycosis,DOID:0050287,,,,,,,,
DOID:0050288,penicilliosis,DOID:0050288,,,,,,,,
DOID:2473,opportunistic mycosis,DOID:2473,,,,C0029119,,118,,
DOID:0050289,fusariosis,DOID:0050289,,,D060585,C0276758,,,,
DOID:0050290,trichosporonosis,DOID:0050290,H02428,,D060586,C0343939,,,,
DOID:0050291,parasitic ichthyosporea infectious disease,DOID:0050291,,,,,,,,
DOID:1398,parasitic infectious disease,DOID:1398,,,,C0014238,H44.12,360.13,,
DOID:0050293,obsolete scopulariopsis brevicaulis infectious disease,DOID:0050293,,,,,,,,
DOID:0050294,obsolete scytalidium hyalinum infectious disease,DOID:0050294,,,,,,,,
DOID:0050295,obsolete cutaneous sporotrichosis,DOID:0050295,,,,,,,,
DOID:0050296,obsolete asfarviridae infectious disease,DOID:0050296,,,,,,,,
DOID:0050297,obsolete primary francisellaceae infectious disease,DOID:0050297,,,,,,,,
DOID:0050298,obsolete adenovirus infectious disease,DOID:0050298,,,,,,,,
DOID:0050299,obsolete simplexvirus infectious disease,DOID:0050299,,,,,,,,
DOID:0050300,obsolete deltavirus infectious disease,DOID:0050300,,,,,,,,
DOID:0050301,obsolete polyomaviridae infectious disease,DOID:0050301,,,,,,,,
DOID:0050302,obsolete varicellovirus infectious disease,DOID:0050302,,,,,,,,
DOID:0050303,obsolete hepacivirus infectious disease,DOID:0050303,,,,,,,,
DOID:0050304,aniseikonia,DOID:0050304,,PA165109155,D000839,C0003078,,,,
DOID:9835,refractive error,DOID:9835,,PA445510,D012030,C0034951,H52.7,,,
DOID:0050305,obsolete arteriviridae infectious disease,DOID:0050305,,,,,,,,
DOID:0050306,obsolete familial abdominal aortic aneurysm,DOID:0050306,,,,,,,,
DOID:0050307,obsolete bornaviridae infectious disease,DOID:0050307,,,,,,,,
DOID:0050308,alkhurma hemorrhagic fever,DOID:0050308,,,,C5230236,,,,
DOID:11320,kyasanur forest disease,DOID:11320,H01322,PA165109176,D007733,C0022810,A98.2,065.2,,
DOID:0050309,obsolete measles virus infectious disease,DOID:0050309,,,,,,,,
DOID:0050310,obsolete primary listeriaceae infectious disease,DOID:0050310,,,,,,,,
DOID:0050311,obsolete primary helicobacteraceae infectious disease,DOID:0050311,,,,,,,,
DOID:0050312,obsolete primary campylobacteraceae infectious disease,DOID:0050312,,,,,,,,
DOID:0050313,obsolete primary brucellaceae infectious disease,DOID:0050313,,,,,,,,
DOID:0050314,obsolete primary erysipelotrichaceae infectious disease,DOID:0050314,,,,,,,,
DOID:0050315,obsolete commensal clostridiaceae infectious disease,DOID:0050315,,,,,,,,
DOID:0050316,obsolete commensal staphylococcaceae infectious disease,DOID:0050316,,,,,,,,
DOID:0050317,obsolete commensal streptococcaceae infectious disease,DOID:0050317,,,,,,,,
DOID:0050318,obsolete primary burkholderiaceae infectious disease,DOID:0050318,,,,,,,,
DOID:0050319,obsolete primary legionellaceae infectious disease,DOID:0050319,,,,,,,,
DOID:0050320,obsolete commensal alcaligenaceae infectious disease,DOID:0050320,,,,,,,,
DOID:0050321,obsolete opportunistic pseudomonadaceae infectious disease,DOID:0050321,,,,,,,,
DOID:0050322,obsolete primary vibrionaceae infectious disease,DOID:0050322,,,,,,,,
DOID:0050323,obsolete primary coxiellaceae infectious disease,DOID:0050323,,,,,,,,
DOID:0050324,obsolete physical disorder obsoleted term,DOID:0050324,,,,,,,,
DOID:0050325,obsolete genetic disorder,DOID:0050325,,,,,,,,
DOID:0050327,obsolete peripheral dysostosis,DOID:0050327,,,,,,,,
DOID:0050328,congenital hypothyroidism,DOID:0050328,H00250,PA443811,D003409,C0010308,E00.1,243,,
DOID:1459,hypothyroidism,DOID:1459,,PA444589,D007037,C0020676,E03.9,244.9,,DC0480849
DOID:0050329,obsolete mental disorder,DOID:0050329,,,,,,,,
DOID:0050331,ladd syndrome,DOID:0050331,H00642,,C538132,C0265269,,,,
DOID:225,syndrome,DOID:225,,PA445789,D013577,C0039082,,,,DC0478465
DOID:0050332,enlarged vestibular aqueduct,DOID:0050332,,,,C1863752,,,,
DOID:3426,vestibular disease,DOID:3426,,,D015837,C0042594,H81.9,,,
DOID:0050333,obsolete congenital anosmia,DOID:0050333,,,,,,,,
DOID:0050334,obsolete thiourea tasting,DOID:0050334,,,,,,,,
DOID:0050335,bradyopsia,DOID:0050335,H00973,,C564243,C1842073,,,,
DOID:5679,retinal disease,DOID:5679,,PA445532,D012164,C0035309,H35.9,362.9,,DC0478751
DOID:0050336,hypophosphatemia,DOID:0050336,,PA446526,D017674,C0085682,,,,DC0481278
DOID:2485,phosphorus metabolism disease,DOID:2485,,PA165108888,D010760,C0031707,,275.3,,
DOID:0050337,obsolete burkholderia cepacia infectious disease,DOID:0050337,,,,,,,,
DOID:0050339,commensal bacterial infectious disease,DOID:0050339,,,,,,,,
DOID:0050340,opportunistic bacterial infectious disease,DOID:0050340,,,,,,,,
DOID:0050341,obsolete opportunistic actinomycetales infectious disease,DOID:0050341,,,,,,,,
DOID:0050342,obsolete commensal actinomycetales infectious disease,DOID:0050342,,,,,,,,
DOID:0050343,obsolete gardnerella vaginalis vaginosis,DOID:0050343,,,,,,,,
DOID:0050344,obsolete commensal bifidobacteriaceae infectious disease,DOID:0050344,,,,,,,,
DOID:0050345,obsolete primary thermomonosporaceae infectious disease,DOID:0050345,,,,,,,,
DOID:0050346,obsolete primary corynebacteriaceae infectious disease,DOID:0050346,,,,,,,,
DOID:0050347,obsolete primary mycobacteriaceae infectious disease,DOID:0050347,,,,,,,,
DOID:0050348,obsolete primary streptomycetaceae infectious disease,DOID:0050348,,,,,,,,
DOID:0050349,obsolete opportunistic nocardiaceae infectious disease,DOID:0050349,,,,,,,,
DOID:0050350,obsolete primary clostridiaceae infectious disease,DOID:0050350,,,,,,,,
DOID:0050351,obsolete primary clostridium infectious disease,DOID:0050351,,,,,,,,
DOID:0050352,foodborne botulism,DOID:0050352,,,,C1739094,,,,
DOID:0050353,wound botulism,DOID:0050353,,,,C1306794,,,,
DOID:0050354,infant botulism,DOID:0050354,,,,C0238027,,,,
DOID:0050355,obsolete opportunistic burkholderiaceae infectious disease,DOID:0050355,,,,,,,,
DOID:0050357,obsolete burkholderia cenocepacia infectious disease,DOID:0050357,,,,,,,,
DOID:0050358,obsolete commensal chlamydiaceae infectious disease,DOID:0050358,,,,,,,,
DOID:0050359,obsolete bilophila wadsworthia necrotizing fasciitis,DOID:0050359,,,,,,,,
DOID:0050360,obsolete commensal enterobacteriaceae infectious disease,DOID:0050360,,,,,,,,
DOID:0050361,obsolete opportunistic enterobacteriaceae infectious disease,DOID:0050361,,,,,,,,
DOID:0050362,obsolete elizabethkingia meningoseptica infectious disease,DOID:0050362,,,,,,,,
DOID:0050363,obsolete capnocytophaga canimorsus infectious disease,DOID:0050363,,,,,,,,
DOID:0050364,obsolete opportunistic flavobacteriaceae infectious disease,DOID:0050364,,,,,,,,
DOID:0050365,obsolete chryseobacterium indologenes infectious disease,DOID:0050365,,,,,,,,
DOID:0050366,obsolete empedobacter brevis endophthalmitis,DOID:0050366,,,,,,,,
DOID:0050367,obsolete myroides odoratus necrotizing fasciitis,DOID:0050367,,,,,,,,
DOID:0050368,obsolete commensal fusobacteriaceae infectious disease,DOID:0050368,,,,,,,,
DOID:0050369,obsolete primary mycoplasmataceae infectious disease,DOID:0050369,,,,,,,,
DOID:0050370,obsolete commensal neisseriaceae infectious disease,DOID:0050370,,,,,,,,
DOID:0050371,obsolete commensal pasteurellaceae infectious disease,DOID:0050371,,,,,,,,
DOID:0050372,obsolete commensal haemophilus infectious disease,DOID:0050372,,,,,,,,
DOID:0050373,obsolete leptospiraceae infectious disease,DOID:0050373,,,,,,,,
DOID:0050374,obsolete spirochaetaceae infectious disease,DOID:0050374,,,,,,,,
DOID:0050375,obsolete primary spirillaceae infectious disease,DOID:0050375,,,,,,,,
DOID:0050376,obsolete anaplasmosis,DOID:0050376,,,,,,,,
DOID:0050377,obsolete burkholderia cepacia complex infectious disease,DOID:0050377,,,,,,,,
DOID:0050378,obsolete opportunistic campylobacteraceae infectious disease,DOID:0050378,,,,,,,,
DOID:0050379,obsolete campylobacter fetus infectious disease,DOID:0050379,,,,,,,,
DOID:0050380,obsolete campylobacter coli infectious disease,DOID:0050380,,,,,,,,
DOID:0050381,obsolete chlamydia trachomatis epididymitis,DOID:0050381,,,,,,,,
DOID:0050382,glandular tularemia,DOID:0050382,,,,C0275974,,,,
DOID:2123,tularemia,DOID:2123,,,,C0029835,,021.8,,
DOID:0050383,typhoidal tularemia,DOID:0050383,,,,C0473876,,,,
DOID:0050384,obsolete commensal helicobacteraceae infectious disease,DOID:0050384,,,,,,,,
DOID:0050385,obsolete commensal helicobacter infectious disease,DOID:0050385,,,,,,,,
DOID:0050386,obsolete acinetobacter baumannii pneumonia,DOID:0050386,,,,,,,,
DOID:0050387,nonpapillary renal cell carcinoma,DOID:0050387,,,,C0279702,,,,
DOID:4455,hereditary renal cell carcinoma,DOID:4455,,,,C2608055,,,,
DOID:0050388,obsolete bacteroides fragilis peritonitis,DOID:0050388,,,,,,,,
DOID:0050389,obsolete capnocytophaga canimorsus meningitis,DOID:0050389,,,,,,,,
DOID:0050390,obsolete capnocytophaga canimorsus endocarditis,DOID:0050390,,,,,,,,
DOID:0050391,obsolete elizabethkingia meningoseptica meningitis,DOID:0050391,,,,,,,,
DOID:0050392,obsolete streptococcal necrotizing fasciitis,DOID:0050392,,,,,,,,
DOID:0050393,obsolete chryseobacterium indologenes pneumonia,DOID:0050393,,,,,,,,
DOID:0050394,obsolete nocardial pneumonia,DOID:0050394,,,,,,,,
DOID:0050395,obsolete nocardial cellulitis,DOID:0050395,,,,,,,,
DOID:0050396,obsolete nocardial keratitis,DOID:0050396,,,,,,,,
DOID:0050397,obsolete cerebral bilophila wadsworthia infectious disease,DOID:0050397,,,,,,,,
DOID:0050398,carrion's disease,DOID:0050398,,,,,,,,
DOID:11102,bartonellosis,DOID:11102,H00326,,D001474,C0004771,A44,088.0,,
DOID:0050399,obsolete bordetella pertussis whooping cough,DOID:0050399,,,,,,,,
DOID:0050400,obsolete pseudomonas urinary tract infectious disease,DOID:0050400,,,,,,,,
DOID:0050401,obsolete pseudomonas endocarditis,DOID:0050401,,,,,,,,
DOID:0050402,obsolete pseudomonas keratitis,DOID:0050402,,,,,,,,
DOID:0050403,obsolete commensal mycoplasmatales infectious disease,DOID:0050403,,,,,,,,
DOID:0050404,obsolete commensal mycoplasmataceae infectious disease,DOID:0050404,,,,,,,,
DOID:0050405,obsolete mycoplasma genitalium urethritis,DOID:0050405,,,,,,,,
DOID:0050406,obsolete yersinia pseudotuberculosis mesenteric lymphadenitis,DOID:0050406,,,,,,,,
DOID:0050407,obsolete commensal mycoplasma infectious disease,DOID:0050407,,,,,,,,
DOID:0050408,obsolete staphylococcus aureus ecthyma,DOID:0050408,,,,,,,,
DOID:0050409,obsolete streptococcus pyogenes ecthyma,DOID:0050409,,,,,,,,
DOID:0050410,obsolete streptococcal erysipelas,DOID:0050410,,,,,,,,
DOID:0050411,obsolete staphylococcus aureus erysipelas,DOID:0050411,,,,,,,,
DOID:0050412,obsolete streptococcus impetigo,DOID:0050412,,,,,,,,
DOID:0050413,obsolete staphylococcus aureus impetigo,DOID:0050413,,,,,,,,
DOID:0050414,obsolete streptococcus lymphangitis,DOID:0050414,,,,,,,,
DOID:0050415,obsolete staphylococcus aureus lymphangitis,DOID:0050415,,,,,,,,
DOID:0050416,obsolete streptococcus agalactiae meningitis,DOID:0050416,,,,,,,,
DOID:0050417,obsolete streptococcus equisimilis meningitis,DOID:0050417,,,,,,,,
DOID:0050418,obsolete streptococcus zooepidemicus meningitis,DOID:0050418,,,,,,,,
DOID:0050419,complement factor i deficiency,DOID:0050419,,,C572568,C3463916,,,,
DOID:626,complement deficiency,DOID:626,H01006,,D000081208,C0272242,D84.1,,,
DOID:0050420,obsolete primary streptococcaceae infectious disease,DOID:0050420,,,,,,,,
DOID:0050421,obsolete primary streptococcal infectious disease,DOID:0050421,,,,,,,,
DOID:0050422,obsolete yersinia pseudotuberculosis gastroenteritis,DOID:0050422,,,,,,,,
DOID:0050423,obsolete enteroaggregative escherichia coli infectious disease,DOID:0050423,,,,,,,,
DOID:0050424,familial adenomatous polyposis,DOID:0050424,H01025,PA445381,D011125,C0032580,,,,
DOID:5295,intestinal disease,DOID:5295,,PA444632,D007410,C0021831,K63.9,569.9,,
DOID:0050425,restless legs syndrome,DOID:0050425,H01597,PA445528,D012148,C0035258,G25.81,333.94,,DC0480402
DOID:331,central nervous system disease,DOID:331,,PA443657,D002493,C0007682,G96.9,,,
DOID:0050426,stevens-johnson syndrome,DOID:0050426,H01694,PA445738,D013262,C0038325,L51.1,695.13,,
DOID:0050427,xeroderma pigmentosum,DOID:0050427,H01428,PA446087,D014983,C0043346,Q82.1,,,
DOID:0050428,nonepidermolytic palmoplantar keratoderma,DOID:0050428,,PA165109043,D015776,C0022584,,,,
DOID:3390,palmoplantar keratosis,DOID:3390,,,,C0022596,L85.2,,,
DOID:0050429,hailey-hailey disease,DOID:0050429,H00844,PA165108780,D016506,C0085106,Q82.8,,,
DOID:9182,pemphigus,DOID:9182,H01648,PA445273,D010392,C0030807,L10,694.4,,DC0481236
DOID:0050430,multiple endocrine neoplasia type 2a,DOID:0050430,,PA446772,D018813,C0025268,E31.22,258.02,,
DOID:3125,multiple endocrine neoplasia,DOID:3125,H00247,PA445070,D009377,C0027662,,,,
DOID:0050431,arrhythmogenic right ventricular cardiomyopathy,DOID:0050431,,PA446847,D019571,C0349788,,,,
DOID:0060036,intrinsic cardiomyopathy,DOID:0060036,,,,,,,,
DOID:0050432,asperger syndrome,DOID:0050432,H01882,PA165108187,D020817,C0236792,F84.5,,,
DOID:0060041,autism spectrum disorder,DOID:0060041,H02371,PA153906318,D000067877,,,,,
DOID:0050433,fatal familial insomnia,DOID:0050433,,PA165108977,D034062,C0206042,A81.83,046.72,,
DOID:649,prion disease,DOID:649,H00061,PA446439,D017096,C0162534,A81.9,,,
DOID:0050434,andersen-tawil syndrome,DOID:0050434,H00748,PA165108989,D050030,C1563715,,,,
DOID:2843,long qt syndrome,DOID:2843,H00720,PA444807,D008133,C0023976,I45.81,426.82,,
DOID:0050436,mulibrey nanism,DOID:0050436,H01289,PA165108995,D050336,C0524582,,,,
DOID:0050437,danon disease,DOID:0050437,H00150,,D052120,C0878677,,,,
DOID:3211,lysosomal storage disease,DOID:3211,H01425,PA446325,D016464,C0085078,,,,
DOID:0050438,frasier syndrome,DOID:0050438,,,D052159,C0950122,,,,
DOID:0050439,usher syndrome,DOID:0050439,H00779,,D052245,C0271097,,,,
DOID:0050440,familial partial lipodystrophy,DOID:0050440,H00420,PA165108999,D052496,C0271694,,,,
DOID:0080299,partial lipodystrophy,DOID:0080299,,,,C4316789,,,,
DOID:0050441,mucosulfatidosis,DOID:0050441,H00272,PA165108898,D052517,C0268263,E75.26,,,
DOID:1927,sphingolipidosis,DOID:1927,H02468,,D013106,C0037899,E75.3,,,
DOID:0050444,infantile refsum disease,DOID:0050444,H00204,PA165108936,D052919,C0282527,G60.1,,,
DOID:906,peroxisomal disease,DOID:906,H00177,PA446786,D018901,C0282528,E71.5,277.86,,
DOID:0050445,x-linked dominant hypophosphatemic rickets,DOID:0050445,H02142,,D053098,C0733682,,,,
DOID:10609,rickets,DOID:10609,,PA445566,D012279,C0035579,E55.0,268.0,,DC0481519
DOID:0050448,hereditary mucosal leukokeratosis,DOID:0050448,H00724,,D053529,C1721005,,,,
DOID:0050449,pachyonychia congenita,DOID:0050449,H00684,,D053549,C0265334,,,,
DOID:0050450,gitelman syndrome,DOID:0050450,H00240,PA165108998,D053579,C0268450,,,,
DOID:447,renal tubular transport disease,DOID:447,,,D015499,C0035091,,,,
DOID:0050451,brugada syndrome,DOID:0050451,H00728,PA159018367,D053840,C1142166,I49.8,,,
DOID:10273,heart conduction disease,DOID:10273,,,,C0029630,,426.6,,
DOID:0050452,mevalonic aciduria,DOID:0050452,H00206,PA165108528,D054078,C0342731,M04.1,,,
DOID:0050453,lissencephaly,DOID:0050453,H00268,,D054082,C0266463,Q04.3,,,
DOID:2490,congenital nervous system abnormality,DOID:2490,,,,C0158538,,742,,
DOID:0050454,periventricular nodular heterotopia,DOID:0050454,H00270,,D054091,C1848213,,,300049.0,
DOID:0050455,obsolete arachnodactyly,DOID:0050455,,,,,,,,
DOID:0050456,buruli ulcer disease,DOID:0050456,H01042,,D054312,C0085568,A31.1,,,
DOID:0050457,sertoli cell-only syndrome,DOID:0050457,,,D054331,C1384583,,,,
DOID:12336,male infertility,DOID:12336,,PA444619,D007248,C0021364,N46,606,,DC0480010
DOID:0050458,juvenile myelomonocytic leukemia,DOID:0050458,,PA165108227,D054429,C0349639,C93.3,,,
DOID:4972,myelodysplastic/myeloproliferative neoplasm,DOID:4972,H02410,,D054437,C1301355,,,,
DOID:0050459,hyperphosphatemia,DOID:0050459,,,D054559,C0085681,,,,DC0479837
DOID:0050460,wolf-hirschhorn syndrome,DOID:0050460,H01773,,D054877,C0796117,Q93.3,,,
DOID:0060388,chromosomal deletion syndrome,DOID:0060388,,,,,,,,
DOID:0050461,aspartylglucosaminuria,DOID:0050461,H00145,PA165108838,D054880,C0268225,E77.1,,,
DOID:0050462,antley-bixler syndrome,DOID:0050462,,,,C5234850,,,,
DOID:0050463,campomelic dysplasia,DOID:0050463,H00442,,D055036,C1861922,,,,
